Date,Hour,Name,Type,State,User
20200101,29091,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,29091,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,29091,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,29091,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,29091,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,29091,SensorRFIDSofa,Sensor RFID,False,NA
20200101,29091,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,29091,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,29091,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,29091,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,29091,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,29091,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,29091,SensorBase,Sensor RFID,False,NA
20200101,29091,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,29091,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,29091,SensorRFIDArmario,Sensor RFID,False,NA
20200101,29091,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,29091,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,29091,SensorRFIDCama,Sensor RFID,False,NA
20200101,29091,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,29091,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,29091,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,29091,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,29091,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,29091,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,29091,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,29091,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,29091,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,29091,SensorRFIDPia,Sensor RFID,False,NA
20200101,29091,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,29091,SensorRFIDFogao,Sensor RFID,False,NA
20200101,29091,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,29091,Point Light,Lamp,True,Usuario
20200101,29091,Point Light (1),Lamp,False,NA
20200101,29091,Point Light (2),Lamp,False,NA
20200101,29091,Point Light (3),Lamp,False,NA
20200101,29114,SensorRFIDMesa,Sensor RFID,False,NA
20200101,29114,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,29114,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,29114,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,29114,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,29114,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,29114,SensorRFIDSofa,Sensor RFID,False,NA
20200101,29114,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,29114,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,29114,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,29114,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,29114,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,29114,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,29114,SensorBase,Sensor RFID,False,NA
20200101,29114,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,29114,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,29114,SensorRFIDArmario,Sensor RFID,False,NA
20200101,29114,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,29114,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,29114,SensorRFIDCama,Sensor RFID,False,NA
20200101,29114,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,29114,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,29114,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,29114,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,29114,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,29114,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,29114,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,29114,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,29114,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,29114,SensorRFIDPia,Sensor RFID,False,NA
20200101,29114,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,29114,SensorRFIDFogao,Sensor RFID,False,NA
20200101,29114,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,29114,Point Light,Lamp,True,Usuario
20200101,29114,Point Light (1),Lamp,False,NA
20200101,29114,Point Light (2),Lamp,False,NA
20200101,29114,Point Light (3),Lamp,False,NA
20200101,29141,SensorRFIDMesa,Sensor RFID,False,NA
20200101,29141,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,29141,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,29141,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,29141,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,29141,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,29141,SensorRFIDSofa,Sensor RFID,False,NA
20200101,29141,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,29141,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,29141,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,29141,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,29141,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,29141,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,29141,SensorBase,Sensor RFID,False,NA
20200101,29141,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,29141,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,29141,SensorRFIDArmario,Sensor RFID,False,NA
20200101,29141,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,29141,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,29141,SensorRFIDCama,Sensor RFID,False,NA
20200101,29141,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,29141,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,29141,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,29141,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,29141,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,29141,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,29141,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,29141,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,29141,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,29141,SensorRFIDPia,Sensor RFID,False,NA
20200101,29141,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,29141,SensorRFIDFogao,Sensor RFID,False,NA
20200101,29141,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,29141,Point Light,Lamp,True,Usuario
20200101,29141,Point Light (1),Lamp,False,NA
20200101,29141,Point Light (2),Lamp,False,NA
20200101,29141,Point Light (3),Lamp,False,NA
20200101,29163,SensorRFIDMesa,Sensor RFID,False,NA
20200101,29163,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,29163,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,29163,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,29163,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,29163,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,29163,SensorRFIDSofa,Sensor RFID,False,NA
20200101,29163,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,29163,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,29163,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,29163,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,29163,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,29163,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,29163,SensorBase,Sensor RFID,False,NA
20200101,29163,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,29163,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,29163,SensorRFIDArmario,Sensor RFID,False,NA
20200101,29163,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,29163,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,29163,SensorRFIDCama,Sensor RFID,False,NA
20200101,29163,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,29163,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,29163,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,29163,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,29163,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,29163,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,29163,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,29163,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,29163,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,29163,SensorRFIDPia,Sensor RFID,False,NA
20200101,29163,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,29163,SensorRFIDFogao,Sensor RFID,False,NA
20200101,29163,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,29163,Point Light,Lamp,True,Usuario
20200101,29163,Point Light (1),Lamp,False,NA
20200101,29163,Point Light (2),Lamp,False,NA
20200101,29163,Point Light (3),Lamp,False,NA
20200101,29190,SensorRFIDMesa,Sensor RFID,False,NA
20200101,29190,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,29190,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,29190,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,29190,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,29190,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,29190,SensorRFIDSofa,Sensor RFID,False,NA
20200101,29190,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,29190,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,29190,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,29190,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,29190,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,29190,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,29190,SensorBase,Sensor RFID,False,NA
20200101,29190,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,29190,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,29190,SensorRFIDArmario,Sensor RFID,False,NA
20200101,29190,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,29190,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,29190,SensorRFIDCama,Sensor RFID,False,NA
20200101,29190,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,29190,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,29190,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,29190,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,29190,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,29190,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,29190,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,29190,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,29190,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,29190,SensorRFIDPia,Sensor RFID,False,NA
20200101,29190,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,29190,SensorRFIDFogao,Sensor RFID,False,NA
20200101,29190,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,29190,Point Light,Lamp,True,Usuario
20200101,29190,Point Light (1),Lamp,False,NA
20200101,29190,Point Light (2),Lamp,False,NA
20200101,29190,Point Light (3),Lamp,False,NA
20200101,29214,SensorRFIDMesa,Sensor RFID,False,NA
20200101,29214,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,29214,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,29214,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,29214,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,29214,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,29214,SensorRFIDSofa,Sensor RFID,False,NA
20200101,29214,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,29214,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,29214,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,29214,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,29214,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,29214,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,29214,SensorBase,Sensor RFID,False,NA
20200101,29214,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,29214,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,29214,SensorRFIDArmario,Sensor RFID,False,NA
20200101,29214,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,29214,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,29214,SensorRFIDCama,Sensor RFID,False,NA
20200101,29214,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,29214,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,29214,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,29214,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,29214,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,29214,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,29214,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,29214,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,29214,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,29214,SensorRFIDPia,Sensor RFID,False,NA
20200101,29214,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,29214,SensorRFIDFogao,Sensor RFID,False,NA
20200101,29214,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,29214,Point Light,Lamp,True,Usuario
20200101,29214,Point Light (1),Lamp,False,NA
20200101,29214,Point Light (2),Lamp,False,NA
20200101,29214,Point Light (3),Lamp,False,NA
20200101,29238,SensorRFIDMesa,Sensor RFID,False,NA
20200101,29238,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,29238,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,29238,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,29238,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,29238,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,29238,SensorRFIDSofa,Sensor RFID,False,NA
20200101,29238,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,29238,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,29238,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,29238,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,29238,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,29238,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,29238,SensorBase,Sensor RFID,False,NA
20200101,29238,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,29238,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,29238,SensorRFIDArmario,Sensor RFID,False,NA
20200101,29238,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,29238,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,29238,SensorRFIDCama,Sensor RFID,False,NA
20200101,29238,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,29238,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,29238,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,29238,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,29238,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,29238,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,29238,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,29238,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,29238,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,29238,SensorRFIDPia,Sensor RFID,False,NA
20200101,29238,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,29238,SensorRFIDFogao,Sensor RFID,False,NA
20200101,29238,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,29238,Point Light,Lamp,True,Usuario
20200101,29238,Point Light (1),Lamp,False,NA
20200101,29238,Point Light (2),Lamp,False,NA
20200101,29238,Point Light (3),Lamp,False,NA
20200101,29263,SensorRFIDMesa,Sensor RFID,False,NA
20200101,29263,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,29263,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,29263,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,29263,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,29263,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,29263,SensorRFIDSofa,Sensor RFID,False,NA
20200101,29263,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,29263,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,29263,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,29263,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,29263,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,29263,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,29263,SensorBase,Sensor RFID,False,NA
20200101,29263,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,29263,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,29263,SensorRFIDArmario,Sensor RFID,False,NA
20200101,29263,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,29263,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,29263,SensorRFIDCama,Sensor RFID,False,NA
20200101,29263,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,29263,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,29263,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,29263,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,29263,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,29263,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,29263,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,29263,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,29263,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,29263,SensorRFIDPia,Sensor RFID,False,NA
20200101,29263,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,29263,SensorRFIDFogao,Sensor RFID,False,NA
20200101,29263,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,29263,Point Light,Lamp,True,Usuario
20200101,29263,Point Light (1),Lamp,False,NA
20200101,29263,Point Light (2),Lamp,False,NA
20200101,29263,Point Light (3),Lamp,False,NA
20200101,29289,SensorRFIDMesa,Sensor RFID,False,NA
20200101,29289,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,29289,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,29289,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,29289,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,29289,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,29289,SensorRFIDSofa,Sensor RFID,False,NA
20200101,29289,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,29289,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,29289,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,29289,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,29289,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,29289,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,29289,SensorBase,Sensor RFID,False,NA
20200101,29289,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,29289,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,29289,SensorRFIDArmario,Sensor RFID,False,NA
20200101,29289,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,29289,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,29289,SensorRFIDCama,Sensor RFID,False,NA
20200101,29289,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,29289,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,29289,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,29289,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,29289,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,29289,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,29289,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,29289,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,29289,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,29289,SensorRFIDPia,Sensor RFID,False,NA
20200101,29289,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,29289,SensorRFIDFogao,Sensor RFID,False,NA
20200101,29289,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,29289,Point Light,Lamp,True,Usuario
20200101,29289,Point Light (1),Lamp,False,NA
20200101,29289,Point Light (2),Lamp,False,NA
20200101,29289,Point Light (3),Lamp,False,NA
20200101,29313,SensorRFIDMesa,Sensor RFID,False,NA
20200101,29313,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,29313,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,29313,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,29313,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,29313,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,29313,SensorRFIDSofa,Sensor RFID,False,NA
20200101,29313,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,29313,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,29313,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,29313,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,29313,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,29313,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,29313,SensorBase,Sensor RFID,False,NA
20200101,29313,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,29313,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,29313,SensorRFIDArmario,Sensor RFID,False,NA
20200101,29313,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,29313,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,29313,SensorRFIDCama,Sensor RFID,False,NA
20200101,29313,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,29313,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,29313,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,29313,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,29313,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,29313,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,29313,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,29313,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,29313,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,29313,SensorRFIDPia,Sensor RFID,False,NA
20200101,29313,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,29313,SensorRFIDFogao,Sensor RFID,False,NA
20200101,29313,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,29313,Point Light,Lamp,True,Usuario
20200101,29313,Point Light (1),Lamp,False,NA
20200101,29313,Point Light (2),Lamp,False,NA
20200101,29313,Point Light (3),Lamp,False,NA
20200101,29337,SensorRFIDMesa,Sensor RFID,False,NA
20200101,29337,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,29337,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,29337,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,29337,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,29337,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,29337,SensorRFIDSofa,Sensor RFID,False,NA
20200101,29337,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,29337,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,29337,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,29337,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,29337,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,29337,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,29337,SensorBase,Sensor RFID,False,NA
20200101,29337,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,29337,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,29337,SensorRFIDArmario,Sensor RFID,False,NA
20200101,29337,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,29337,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,29337,SensorRFIDCama,Sensor RFID,False,NA
20200101,29337,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,29337,SensorRFIDCama (2),Sensor RFID,False,NA
